loss,experiment,projector,iteration,top_score_classification_accuracy,class_consistency_loss,_binary_crossentropy
0.1966886752499984,mixed_similarity_crossentropy_loss,dense_128,5.0,0.6971153616905212,0.16007187962532046,0.1966887265443802
0.3214905347961646,mixed_similarity_crossentropy_loss,dense_128,6.0,0.13241185247898102,0.2484567165374756,0.321490615606308
0.2064688716752407,mixed_similarity_crossentropy_loss,dense_128,7.0,0.6586538553237915,0.1693519651889801,0.20646889507770536
0.19346870787632767,mixed_similarity_crossentropy_loss,dense_128,8.0,0.6774839758872986,0.14802159368991852,0.19346877932548529
0.22286352754021305,mixed_similarity_crossentropy_loss,dense_128,9.0,0.6144831776618958,0.18403586745262146,0.22286356985569
0.17118048892380336,learnt_similarity_crossentropy_loss,,0.0,0.7419871687889099,0.12474660575389862,0.17118045687675476
0.17264345574837464,learnt_similarity_crossentropy_loss,,1.0,0.7246594429016113,0.12341705709695815,0.17264343798160553
0.17174786964479166,learnt_similarity_crossentropy_loss,,2.0,0.74609375,0.1266215294599533,0.1717478334903717
0.18033458220844084,learnt_similarity_crossentropy_loss,,3.0,0.7289663553237915,0.13006813824176788,0.1803346425294876
0.16577209126299772,learnt_similarity_crossentropy_loss,,4.0,0.7424879670143127,0.11617685109376907,0.16577212512493136
0.17170618660748005,learnt_similarity_crossentropy_loss,,5.0,0.750901460647583,0.12875840067863464,0.1717061698436737
0.16772794389189818,learnt_similarity_crossentropy_loss,,6.0,0.7488982081413269,0.12479688227176665,0.16772794723510742
0.16777036582621244,learnt_similarity_crossentropy_loss,,7.0,0.7468950152397156,0.11948036402463913,0.16777034103870392
0.17865517816673487,learnt_similarity_crossentropy_loss,,8.0,0.7360777258872986,0.13663731515407562,0.1786552220582962
0.16503017510359105,learnt_similarity_crossentropy_loss,,9.0,0.7542067170143127,0.1240665391087532,0.16503015160560608
0.17316277334705374,learnt_similarity_crossentropy_loss,l2_normalize,0.0,0.7421875,0.10480947047472,0.17316271364688873
0.17295618856755587,learnt_similarity_crossentropy_loss,l2_normalize,1.0,0.7522035241127014,0.10388866066932677,0.1729562133550644
0.1683026399845496,learnt_similarity_crossentropy_loss,l2_normalize,2.0,0.7623196840286255,0.10227259248495102,0.16830268502235413
0.1821508472546553,learnt_similarity_crossentropy_loss,l2_normalize,3.0,0.7416867017745972,0.1086580902338028,0.18215081095695496
0.180731217448528,learnt_similarity_crossentropy_loss,l2_normalize,4.0,0.7410857081413269,0.10825330764055252,0.18073120713233948
0.16652893255918455,learnt_similarity_crossentropy_loss,l2_normalize,5.0,0.7659254670143127,0.09793313592672348,0.16652894020080564
0.16727620277267236,learnt_similarity_crossentropy_loss,l2_normalize,6.0,0.7516025900840759,0.10225015133619307,0.16727620363235474
0.1841356200763048,learnt_similarity_crossentropy_loss,l2_normalize,7.0,0.717848539352417,0.11745061725378035,0.18413563072681427
0.16104610589070198,learnt_similarity_crossentropy_loss,l2_normalize,8.0,0.7716346383094788,0.0944657251238823,0.16104605793952942
0.17496075543264547,learnt_similarity_crossentropy_loss,l2_normalize,9.0,0.7421875,0.10741634666919707,0.17496079206466675
0.16024793880299115,learnt_similarity_crossentropy_loss,dense_10,0.0,0.7468950152397156,0.1078122928738594,0.16024793684482574
0.1590436452951951,learnt_similarity_crossentropy_loss,dense_10,1.0,0.7349759340286255,0.1121058464050293,0.15904368460178375
0.16950714564285216,learnt_similarity_crossentropy_loss,dense_10,2.0,0.7197515964508057,0.11922863125801085,0.16950713098049164
0.17048893816387042,learnt_similarity_crossentropy_loss,dense_10,3.0,0.7092347741127014,0.12553006410598755,0.17048890888690948
0.1555696471283833,learnt_similarity_crossentropy_loss,dense_10,4.0,0.7432892918586731,0.1066223680973053,0.15556958317756653
0.1625170923100832,learnt_similarity_crossentropy_loss,dense_10,5.0,0.7358773946762085,0.11641012132167815,0.16251705586910248
0.17604279183806518,learnt_similarity_crossentropy_loss,dense_10,6.0,0.6959134340286255,0.12993626296520233,0.1760427951812744
0.1639370557684929,learnt_similarity_crossentropy_loss,dense_10,7.0,0.7409855723381042,0.1093839481472969,0.1639370620250702
0.16295249702838752,learnt_similarity_crossentropy_loss,dense_10,8.0,0.7119390964508057,0.11286260187625885,0.1629524528980255
0.16285978415264532,learnt_similarity_crossentropy_loss,dense_10,9.0,0.7286658883094788,0.11132953315973282,0.1628597527742386
0.14948111825073376,learnt_similarity_crossentropy_loss,dense_128,0.0,0.7897636294364929,0.10211504995822906,0.1494811624288559
0.14967924810181826,learnt_similarity_crossentropy_loss,dense_128,1.0,0.7816506624221802,0.09683151543140413,0.1496793031692505
0.154359693137499,learnt_similarity_crossentropy_loss,dense_128,2.0,0.7798477411270142,0.10799968987703323,0.15435965359210968
0.14814522623633727,learnt_similarity_crossentropy_loss,dense_128,3.0,0.7806490659713745,0.0990566909313202,0.1481451839208603
0.14627519230812025,learnt_similarity_crossentropy_loss,dense_128,4.0,0.7835536599159241,0.09807295352220537,0.14627517759799954
0.1513608448111858,learnt_similarity_crossentropy_loss,dense_128,5.0,0.7853565812110901,0.10442201793193816,0.15136082470417025
0.15411080644489866,learnt_similarity_crossentropy_loss,dense_128,6.0,0.7844551205635071,0.10732143372297287,0.15411080420017242
0.14710743543811333,learnt_similarity_crossentropy_loss,dense_128,7.0,0.7875601053237915,0.0925452560186386,0.14710740745067594
0.14902242588309142,learnt_similarity_crossentropy_loss,dense_128,8.0,0.7786458134651184,0.10434401035308838,0.1490224152803421
0.14201166299291146,learnt_similarity_crossentropy_loss,dense_128,9.0,0.7911658883094788,0.0916292816400528,0.14201167225837708
0.1878576294924968,mixed_similarity_consistency_loss,,0.0,0.1343149095773697,0.18785764276981354,0.18709099292755127
0.1897011773708539,mixed_similarity_consistency_loss,,1.0,0.13341346383094788,0.1897011697292328,0.21139433979988093
0.18983906450179908,mixed_similarity_consistency_loss,,2.0,0.12950721383094788,0.18983912467956546,0.2112026959657669
0.17816742576467684,mixed_similarity_consistency_loss,,3.0,0.10366586595773697,0.17816737294197085,4.4872573198517764e-05
0.18735022470355034,mixed_similarity_consistency_loss,,4.0,0.13351361453533173,0.18735024333000186,0.17968332767486572
0.17816075510703602,mixed_similarity_consistency_loss,,5.0,0.13772034645080564,0.17816077172756195,0.002234085928648711
0.17827993468978467,mixed_similarity_consistency_loss,,6.0,0.13461539149284366,0.17827987670898438,0.01172756589949131
0.1875300117983268,mixed_similarity_consistency_loss,,7.0,0.13381409645080564,0.1875299960374832,0.1936186105012893
0.18975972126309687,mixed_similarity_consistency_loss,,8.0,0.12990784645080564,0.1897597461938858,0.2020638883113861
0.18138836343318987,mixed_similarity_consistency_loss,,9.0,0.1298076957464218,0.18138837814331046,0.08563007414340973
0.0986287934371294,mixed_similarity_consistency_loss,l2_normalize,0.0,0.6175881624221802,0.09862880408763884,0.3282632827758789
0.10532024989907557,mixed_similarity_consistency_loss,l2_normalize,1.0,0.6085737347602844,0.10532025992870332,0.3435563445091248
0.11493442532343742,mixed_similarity_consistency_loss,l2_normalize,2.0,0.5660055875778198,0.11493442207574844,0.3488745093345642
0.10239325361087537,mixed_similarity_consistency_loss,l2_normalize,3.0,0.6317107081413269,0.1023932471871376,0.3585099577903748
0.10699114002860508,mixed_similarity_consistency_loss,l2_normalize,4.0,0.579026460647583,0.10699110478162767,0.2972524166107178
0.10447480231045912,mixed_similarity_consistency_loss,l2_normalize,5.0,0.6295071840286255,0.10447481274604796,0.3773825168609619
0.101683019923094,mixed_similarity_consistency_loss,l2_normalize,6.0,0.6013621687889099,0.10168302059173584,0.3069179058074951
0.10605354635761334,mixed_similarity_consistency_loss,l2_normalize,7.0,0.6129807829856873,0.10605354607105257,0.36405104398727417
0.10854721274704504,mixed_similarity_consistency_loss,l2_normalize,8.0,0.5803285241127014,0.10854724794626236,0.3032725751399994
0.10019294420878093,mixed_similarity_consistency_loss,l2_normalize,9.0,0.6255007982254028,0.10019294172525406,0.35429346561431885
0.1800247105077291,mixed_similarity_consistency_loss,dense_10,0.0,0.09875801205635072,0.18002472817897794,0.0
0.18367929546496808,mixed_similarity_consistency_loss,dense_10,1.0,0.0985576957464218,0.18367929756641388,0.0
0.17816376733856326,mixed_similarity_consistency_loss,dense_10,2.0,0.10426682978868483,0.17816370725631714,4.813276245840825e-05
0.17818506816640878,mixed_similarity_consistency_loss,dense_10,3.0,0.1136818900704384,0.17818504571914673,0.0010640985565260053
0.17816376733856326,mixed_similarity_consistency_loss,dense_10,4.0,0.10226362198591232,0.17816370725631714,0.0
0.17816376733856326,mixed_similarity_consistency_loss,dense_10,5.0,0.10226362198591232,0.17816370725631714,0.0
0.17818967138345426,mixed_similarity_consistency_loss,dense_10,6.0,0.10206329822540283,0.17818965017795566,0.0
0.1782413757382295,mixed_similarity_consistency_loss,dense_10,7.0,0.10206329822540283,0.17824134230613708,0.0
13.723227604841574,mixed_similarity_consistency_loss,dense_10,8.0,0.10226362198591232,13.723251342773438,0.0
0.17871473672298285,mixed_similarity_consistency_loss,dense_10,9.0,0.10106170177459717,0.17871472239494324,3.5517030482878915e-05
13.707278826297856,mixed_similarity_consistency_loss,dense_128,0.0,0.10226362198591232,13.707300186157227,5.587935891782081e-09
0.17897422076799932,mixed_similarity_consistency_loss,dense_128,1.0,0.11919070780277252,0.1789741963148117,0.028155867010355
0.1781637677206443,mixed_similarity_consistency_loss,dense_128,2.0,0.10236378014087676,0.17816370725631714,3.199978527845815e-05
0.17816376733856326,mixed_similarity_consistency_loss,dense_128,3.0,0.10226362198591232,0.17816370725631714,0.0
0.18096259895425576,mixed_similarity_consistency_loss,dense_128,4.0,0.1011618599295616,0.18096263706684115,4.646112938644365e-05
0.17838377763445562,mixed_similarity_consistency_loss,dense_128,5.0,0.1302083283662796,0.17838379740715027,0.012982061132788658
0.1781108734699396,mixed_similarity_consistency_loss,dense_128,6.0,0.11989182978868484,0.17811092734336853,0.006714839953929186
0.1798117134051445,mixed_similarity_consistency_loss,dense_128,7.0,0.1330128163099289,0.1798117756843567,0.05100012570619583
0.17816376733856326,mixed_similarity_consistency_loss,dense_128,8.0,0.10266426205635072,0.17816370725631714,0.0
0.1782826678111003,mixed_similarity_consistency_loss,dense_128,9.0,0.10046073794364928,0.17828267812728882,0.002125451108440757
1.5435934173755157,learnt_similarity_consistency_loss,,0.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,,1.0,0.10226362198591232,1.5435942411422732,0.0
13.420090106817396,learnt_similarity_consistency_loss,,2.0,0.1067708358168602,13.420090675354006,3.727356433868408
0.8590245338586661,learnt_similarity_consistency_loss,,3.0,0.1158854141831398,0.8590245246887207,0.753814697265625
0.5073701391617457,learnt_similarity_consistency_loss,,4.0,0.13641826808452606,0.5073702931404114,1.4533958435058594
1.5435934173755157,learnt_similarity_consistency_loss,,5.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,,6.0,0.10226362198591232,1.5435942411422732,0.0
1.7681008974711103,learnt_similarity_consistency_loss,,7.0,0.11939102411270144,1.7681009769439695,2.4428858757019043
1.5435934173755157,learnt_similarity_consistency_loss,,8.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,,9.0,0.10226362198591232,1.5435942411422732,0.0
0.09652197150847852,learnt_similarity_consistency_loss,l2_normalize,0.0,0.6465344429016113,0.09652196615934372,0.3690136969089508
0.10143748675592434,learnt_similarity_consistency_loss,l2_normalize,1.0,0.6293069124221802,0.10143745690584184,0.39790618419647217
0.1020746972793952,learnt_similarity_consistency_loss,l2_normalize,2.0,0.6293069124221802,0.10207471251487732,0.3810800611972809
0.1110242145279279,learnt_similarity_consistency_loss,l2_normalize,3.0,0.6139823794364929,0.11102420836687088,0.4550718665122986
0.10183508932972564,learnt_similarity_consistency_loss,l2_normalize,4.0,0.6309094429016113,0.10183507949113846,0.4055658876895905
0.10062360519973132,learnt_similarity_consistency_loss,l2_normalize,5.0,0.6365184187889099,0.10062361508607864,0.39845648407936096
0.1043232220869798,learnt_similarity_consistency_loss,l2_normalize,6.0,0.6416265964508057,0.10432320088148116,0.4225517809391022
0.10919824490944544,learnt_similarity_consistency_loss,l2_normalize,7.0,0.6119791865348816,0.1091982051730156,0.42687928676605225
0.09982391389516684,learnt_similarity_consistency_loss,l2_normalize,8.0,0.6487379670143127,0.09982390701770782,0.3868980407714844
0.10452391493778962,learnt_similarity_consistency_loss,l2_normalize,9.0,0.6302083134651184,0.10452394932508467,0.3541437387466431
0.17744805998145005,learnt_similarity_consistency_loss,dense_10,0.0,0.12319711595773696,0.17744801938533786,0.0008892316836863756
0.1780757623223158,learnt_similarity_consistency_loss,dense_10,1.0,0.1045673042535782,0.17807568609714508,0.000151123822433874
0.17729827666129822,learnt_similarity_consistency_loss,dense_10,2.0,0.13661858439445496,0.17729830741882324,0.00371081754565239
1.5435934173755157,learnt_similarity_consistency_loss,dense_10,3.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,dense_10,4.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,dense_10,5.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,dense_10,6.0,0.10226362198591232,1.5435942411422732,0.0
1.5435934173755157,learnt_similarity_consistency_loss,dense_10,7.0,0.10226362198591232,1.5435942411422732,0.0
0.17800896901350755,learnt_similarity_consistency_loss,dense_10,8.0,0.10797275602817537,0.17800892889499664,0.0002126846375176683
0.17711085061996412,learnt_similarity_consistency_loss,dense_10,9.0,0.1259014457464218,0.17711083590984344,0.0018923742463812234
0.2122831905308442,learnt_similarity_consistency_loss,dense_128,0.0,0.13892227411270142,0.2122831791639328,0.09400703012943268
0.18492395335283035,learnt_similarity_consistency_loss,dense_128,1.0,0.16235977411270142,0.1849238872528076,0.09247110784053802
0.3000251562931599,learnt_similarity_consistency_loss,dense_128,2.0,0.12089342623949052,0.3000251352787018,0.1433112621307373
0.1986115873815157,learnt_similarity_consistency_loss,dense_128,3.0,0.1259014457464218,0.1986115723848343,0.1409197449684143
1.5435934173755157,learnt_similarity_consistency_loss,dense_128,4.0,0.10406650602817537,1.5435942411422732,0.0
0.17654209077740327,learnt_similarity_consistency_loss,dense_128,5.0,0.16486378014087674,0.17654213309288025,0.015846850350499153
1.5435934173755157,learnt_similarity_consistency_loss,dense_128,6.0,0.10226362198591232,1.5435942411422732,0.0
0.19139989303090635,learnt_similarity_consistency_loss,dense_128,7.0,0.1631610542535782,0.19139987230300906,0.06475571542978288
1.5435934173755157,learnt_similarity_consistency_loss,dense_128,8.0,0.10226362198591232,1.5435942411422732,0.0
0.1776741704879663,learnt_similarity_consistency_loss,dense_128,9.0,0.1564503163099289,0.17767412960529327,0.04165063053369522
0.6931397318840027,cosine_similarity_crossentropy_loss,,0.0,0.10226362198591232,0.693134069442749,
0.6936876177787781,cosine_similarity_crossentropy_loss,,1.0,0.10176282376050948,0.6929004788398743,
0.693609893321991,cosine_similarity_crossentropy_loss,,2.0,0.10186298191547394,0.6929270029067993,
0.6931159496307373,cosine_similarity_crossentropy_loss,,3.0,0.10226362198591232,0.6931145787239075,
0.6930938959121704,cosine_similarity_crossentropy_loss,,4.0,0.10216346383094788,0.693051815032959,
0.6931397318840027,cosine_similarity_crossentropy_loss,,5.0,0.10226362198591232,0.6931387186050415,
0.6931133866310121,cosine_similarity_crossentropy_loss,,6.0,0.10226362198591232,0.6929742693901062,
0.6931461691856384,cosine_similarity_crossentropy_loss,,7.0,0.10226362198591232,0.6931454539299011,
0.6931166648864746,cosine_similarity_crossentropy_loss,,8.0,0.10206329822540283,0.6930437088012695,
0.693091094493866,cosine_similarity_crossentropy_loss,,9.0,0.10226362198591232,0.6930444240570068,
0.6241496205329895,cosine_similarity_crossentropy_loss,dense_10,0.0,0.7390825152397156,0.5894507169723511,
0.624455451965332,cosine_similarity_crossentropy_loss,dense_10,1.0,0.7324719429016113,0.589830756187439,
0.6251837611198425,cosine_similarity_crossentropy_loss,dense_10,2.0,0.7265625,0.5903206467628479,
0.6246744990348816,cosine_similarity_crossentropy_loss,dense_10,3.0,0.7277644276618958,0.5898880362510681,
0.6333358883857727,cosine_similarity_crossentropy_loss,dense_10,4.0,0.7219551205635071,0.5944940447807312,
0.6243396401405334,cosine_similarity_crossentropy_loss,dense_10,5.0,0.7424879670143127,0.5894703865051271,
0.6254029870033264,cosine_similarity_crossentropy_loss,dense_10,6.0,0.734375,0.5900937914848328,
0.6215953826904297,cosine_similarity_crossentropy_loss,dense_10,7.0,0.729567289352417,0.5877993702888489,
0.6235935688018799,cosine_similarity_crossentropy_loss,dense_10,8.0,0.7376803159713745,0.5889976024627686,
0.6260779500007629,cosine_similarity_crossentropy_loss,dense_10,9.0,0.7278645634651184,0.5905206799507141,
0.6212798953056335,cosine_similarity_crossentropy_loss,dense_128,0.0,0.7188501358032227,0.5973843336105347,
0.6144461631774902,cosine_similarity_crossentropy_loss,dense_128,1.0,0.7355769276618958,0.5932027101516724,
0.6177564859390259,cosine_similarity_crossentropy_loss,dense_128,2.0,0.7363781929016113,0.5933626890182495,
0.6185818910598755,cosine_similarity_crossentropy_loss,dense_128,3.0,0.7331730723381042,0.5961200594902039,
0.6135682463645935,cosine_similarity_crossentropy_loss,dense_128,4.0,0.7506009340286255,0.5903451442718506,
0.6177348494529724,cosine_similarity_crossentropy_loss,dense_128,5.0,0.734375,0.5952279567718506,
0.6185840368270874,cosine_similarity_crossentropy_loss,dense_128,6.0,0.7369791865348816,0.5948835611343384,
0.6161379814147949,cosine_similarity_crossentropy_loss,dense_128,7.0,0.7395833134651184,0.5938742160797119,
0.6133180856704712,cosine_similarity_crossentropy_loss,dense_128,8.0,0.7434895634651184,0.5916793942451477,
0.6144660115242004,cosine_similarity_crossentropy_loss,dense_128,9.0,0.7438902258872986,0.5920885801315308,
0.6931080222129822,cosine_similarity_consistency_loss,,0.0,0.10226362198591232,0.6931074857711792,
0.6931394338607788,cosine_similarity_consistency_loss,,1.0,0.10226362198591232,0.6931387186050415,
0.6931036114692688,cosine_similarity_consistency_loss,,2.0,0.10266426205635072,0.693103015422821,
0.6931158900260925,cosine_similarity_consistency_loss,,3.0,0.10226362198591232,0.693115234375,
0.6929490566253662,cosine_similarity_consistency_loss,,4.0,0.1019631400704384,0.6929489970207214,
0.6931129097938538,cosine_similarity_consistency_loss,,5.0,0.10226362198591232,0.6931123733520508,
0.6930093169212341,cosine_similarity_consistency_loss,,6.0,0.1024639457464218,0.6930087804794312,
0.6946539282798767,cosine_similarity_consistency_loss,,7.0,0.10376602411270144,0.6946563124656677,
0.6930601596832275,cosine_similarity_consistency_loss,,8.0,0.10256410390138626,0.6930596828460693,
0.6931357979774475,cosine_similarity_consistency_loss,,9.0,0.10226362198591232,0.6931352615356445,
0.6184808015823364,cosine_similarity_consistency_loss,dense_10,0.0,0.5800280570983887,0.618476152420044,
0.5992764830589294,cosine_similarity_consistency_loss,dense_10,1.0,0.628004789352417,0.599267303943634,
0.6002700924873352,cosine_similarity_consistency_loss,dense_10,2.0,0.6088742017745972,0.6002742052078247,
0.6039147973060608,cosine_similarity_consistency_loss,dense_10,3.0,0.6117788553237915,0.6039178967475891,
0.6049591302871704,cosine_similarity_consistency_loss,dense_10,4.0,0.5944511294364929,0.6049653887748718,
0.60209721326828,cosine_similarity_consistency_loss,dense_10,5.0,0.6145833134651184,0.6021150946617126,
0.609604001045227,cosine_similarity_consistency_loss,dense_10,6.0,0.5650039911270142,0.6096045970916748,
0.603948175907135,cosine_similarity_consistency_loss,dense_10,7.0,0.6119791865348816,0.6039626598358154,
0.6037917733192444,cosine_similarity_consistency_loss,dense_10,8.0,0.6039663553237915,0.6037974953651428,
0.6043969392776489,cosine_similarity_consistency_loss,dense_10,9.0,0.5902444124221802,0.6044054627418518,
0.5957406759262085,cosine_similarity_consistency_loss,dense_128,0.0,0.6427283883094788,0.5957170724868774,
0.60247802734375,cosine_similarity_consistency_loss,dense_128,1.0,0.6086738705635071,0.6024913191795349,
0.6007092595100403,cosine_similarity_consistency_loss,dense_128,2.0,0.6128805875778198,0.6007054448127747,
0.6045479774475098,cosine_similarity_consistency_loss,dense_128,3.0,0.5973557829856873,0.6045564413070679,
0.6003960967063904,cosine_similarity_consistency_loss,dense_128,4.0,0.6161859035491943,0.600408673286438,
0.6092128157615662,cosine_similarity_consistency_loss,dense_128,5.0,0.5891426205635071,0.6092245578765869,
0.5984214544296265,cosine_similarity_consistency_loss,dense_128,6.0,0.629807710647583,0.5984115600585938,
0.60429847240448,cosine_similarity_consistency_loss,dense_128,7.0,0.6129807829856873,0.6042966842651367,
0.6034005880355835,cosine_similarity_consistency_loss,dense_128,8.0,0.6081730723381042,0.6034113764762878,
0.606266975402832,cosine_similarity_consistency_loss,dense_128,9.0,0.5843349099159241,0.6062787771224976,
